OBFCM data source,ID,OBFCM ReportingPeriod,Registration Year,Total fuel consumed (lifetime) (l),Total distance travelled (lifetime) (km),Total distance travelled in charge depleting operation with engine off (lifetime) (km),Total distance travelled in charge depleting operation with engine running (lifetime) (km),Total distance travelled in driver-selectable charge increasing operation (lifetime)  (km),Total fuel consumed in charge depleting operation (lifetime) (l),Total fuel consumed in driver-selectable charge increasing operation (lifetime) (l),Total grid energy into the battery (lifetime) (kWh),Used in calculation
OEM,10238689,2021,2021,1,4.2,0,0,0,0,0,0,0
OEM,10238691,2021,2021,1,5.1,0,0,0,0,0,0,0
OEM,10013126,2021,2021,1.2,7.9,0,0,0,0,0,0,0
OEM,9996313,2021,2021,1.4,5.7,0,0,0,0,0,0,0
OEM,8916038,2021,2021,1,5.1,0,0,0,0,0,0,0
OEM,8916082,2021,2021,1,5,0,0,0,0,0,0,0
OEM,9862458,2021,2021,4.3,65.6,0,0,0,0,0,0,0
OEM,9862464,2021,2021,215.8,3891.1,0,0,0,0,0,0,1
OEM,8387845,2021,2021,688.4,12923.5,0,0,0,0,0,0,1
OEM,8914256,2021,2021,1.6,10.6,0,0,0,0,0,0,0
OEM,8914257,2021,2021,1.9,13.2,0,0,0,0,0,0,0
OEM,10238734,2021,2021,1.6,7.3,0,0,0,0,0,0,0
OEM,10238735,2021,2021,1.3,6.7,0,0,0,0,0,0,0
OEM,10238737,2021,2021,2.3,17.1,0,0,0,0,0,0,0
OEM,10238738,2021,2021,1.2,7.9,0,0,0,0,0,0,0
OEM,10238739,2021,2021,2.1,10,0,0,0,0,0,0,0
OEM,10238742,2021,2021,1,8.3,0,0,0,0,0,0,0
OEM,10238743,2021,2021,2,9.5,0,0,0,0,0,0,0
OEM,10238744,2021,2021,1.4,5.5,0,0,0,0,0,0,0
OEM,8914268,2021,2021,1.8,14.9,0,0,0,0,0,0,0
OEM,5713802,2021,2021,70,2386,1572,98,4,58,2,398,1
OEM,5717864,2021,2021,463,6546,0,0,0,0,0,0,1
OEM,5717866,2021,2021,1023,20235,0,0,0,0,0,0,1
OEM,5744235,2021,2021,402,4455,0,0,0,0,0,0,1
OEM,5747064,2021,2021,450,8648,0,0,0,0,0,0,1
OEM,5757792,2021,2021,1445,25461,0,0,0,0,0,0,1
OEM,5757202,2021,2021,1001,15367,0,0,0,0,0,0,1
OEM,5759473,2021,2021,36,643,0,0,0,0,0,0,1
OEM,5759480,2021,2021,839,16168,0,0,0,0,0,0,1
OEM,5760749,2021,2021,882,14812,0,0,0,0,0,0,1
OEM,5756992,2021,2021,2535,48296,0,0,0,0,0,0,1
OEM,8916045,2021,2021,1,4.6,0,0,0,0,0,0,0
OEM,5756757,2021,2021,841,14131,0,0,0,0,0,0,1
OEM,5756784,2021,2021,1084,17853,0,0,0,0,0,0,1
OEM,5760266,2021,2021,1136,14893,0,0,0,0,0,0,1
OEM,5759768,2021,2021,77,969,0,0,0,0,0,0,0
OEM,5758608,2021,2021,985,20778,0,0,0,0,0,0,1
OEM,5747367,2021,2021,317,3671,0,0,0,0,0,0,1
OEM,8916051,2021,2021,1.1,7,0,0,0,0,0,0,0
OEM,10115594,2021,2021,1,5.9,0,0,0,0,0,0,0
OEM,9854238,2021,2021,15.1,157.8,0,0,0,0,0,0,0
OEM,5811021,2021,2021,329.5,6846.3,0,0,0,0,0,0,1
OEM,63006788,2021,2021,509,6199,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006623,2021,2021,525,6704,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006732,2021,2021,295,3461,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006956,2021,2021,2255,26536,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007381,2021,2021,516,5516,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007645,2021,2021,397,4747,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007072,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007354,2021,2021,3,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007915,2021,2021,1486,21621,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006632,2021,2021,636,9900,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007084,2021,2021,1857,21018,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007868,2021,2021,1822,23391,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007136,2021,2021,760,10474,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007584,2021,2021,4,39,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006735,2021,2021,1130,17159,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007430,2021,2021,1303,17674,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006610,2021,2021,1155,15238,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007189,2021,2021,1126,13441,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006715,2021,2021,2230,26968,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007240,2021,2021,179,2003,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007520,2021,2021,1593,18131,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008194,2021,2021,4,14,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006704,2021,2021,2685,30396,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007243,2021,2021,1103,13843,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007051,2021,2021,1749,20638,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007047,2021,2021,748,7532,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007521,2021,2021,345,4055,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007487,2021,2021,45,520,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007574,2021,2021,465,6973,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006582,2021,2021,593,6245,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006789,2021,2021,3505,34555,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006425,2021,2021,844,12257,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006971,2021,2021,2501,30609,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007855,2021,2021,1361,15091,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006743,2021,2021,1432,16206,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006959,2021,2021,325,4047,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5721355,2021,2021,147,2083,0,0,0,0,0,0,1
OEM,5726306,2021,2021,913,13930,0,0,0,0,0,0,1
OEM,8959528,2021,2021,1.46,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798468,2021,2021,91,1314,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798471,2021,2021,29,287,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798472,2021,2021,1196,14004,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798473,2021,2021,457,6125,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798475,2021,2021,680,9950,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798476,2021,2021,1,7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798477,2021,2021,55,684,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798478,2021,2021,2,10,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798480,2021,2021,2,15,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798495,2021,2021,2705,35746,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798497,2021,2021,200,2729,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798499,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798500,2021,2021,333,4336,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798501,2021,2021,61,745,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798502,2021,2021,98,1248,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798503,2021,2021,3,15,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798504,2021,2021,822,8604,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798505,2021,2021,2453,34711,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798506,2021,2021,1497,20654,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798509,2021,2021,323,4365,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798510,2021,2021,405,5250,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798511,2021,2021,444,7885,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798512,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798514,2021,2021,1191,15329,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798519,2021,2021,178,2011,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560202,2021,2021,949,9312,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560204,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560205,2021,2021,1313,12908,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560206,2021,2021,489,4649,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560207,2021,2021,1210,10895,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560208,2021,2021,3201,28031,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560209,2021,2021,10,14,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10166790,2021,2021,1066.36,10068.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5717828,2021,2021,172,3227,0,0,0,0,0,0,1
OEM,63007445,2021,2021,852,9957,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007746,2021,2021,444,5552,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006895,2021,2021,309,4038,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007598,2021,2021,260,2743,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007531,2021,2021,1967,23662,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007538,2021,2021,1920,23672,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007803,2021,2021,608,6903,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007542,2021,2021,293,4329,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006446,2021,2021,567,8012,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006596,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007161,2021,2021,396,4961,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007260,2021,2021,396,5699,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007671,2021,2021,1329,17497,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006519,2021,2021,503,5858,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007688,2021,2021,1797,23168,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007735,2021,2021,402,4755,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007592,2021,2021,350,4510,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007481,2021,2021,303,3215,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006914,2021,2021,4,15,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007302,2021,2021,2,8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006963,2021,2021,702,8920,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007565,2021,2021,245,3209,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006485,2021,2021,177,2075,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007059,2021,2021,664,9242,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007266,2021,2021,357,4408,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007981,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007962,2021,2021,1334,13584,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8916064,2021,2021,1.9,11.5,0,0,0,0,0,0,0
OEM,8916197,2021,2021,1.7,10.1,0,0,0,0,0,0,0
OEM,8916167,2021,2021,3.4,45.6,0,0,0,0,0,0,0
OEM,8916170,2021,2021,144.2,1905.9,0,0,0,0,0,0,1
OEM,8916198,2021,2021,52.4,646.2,0,0,0,0,0,0,1
OEM,9834137,2021,2021,1.5,7.3,0,0,0,0,0,0,0
OEM,10115930,2021,2021,1.2,6.6,0,0,0,0,0,0,0
OEM,10115928,2021,2021,1.2,6.9,0,0,0,0,0,0,0
OEM,5761328,2021,2021,1059,15292,0,0,0,0,0,0,1
OEM,8916326,2021,2021,1.6,7,0,0,0,0,0,0,0
OEM,8916329,2021,2021,1.8,11.4,0,0,0,0,0,0,0
OEM,8916341,2021,2021,2.8,13.3,0,0,0,0,0,0,0
OEM,8397261,2021,2021,3.9,7.2,0,0,0,0,0,0,0
OEM,10117064,2021,2021,1.3,6.3,0,0,0,0,0,0,0
OEM,10104051,2021,2021,2.6,10.5,0,0,0,0,0,0,0
OEM,10104054,2021,2021,2,8,0,0,0,0,0,0,0
OEM,8916437,2021,2021,1,4.4,0,0,0,0,0,0,0
OEM,8916246,2021,2021,1.8,7.3,0,0,0,0,0,0,0
OEM,8916248,2021,2021,1.3,5.7,0,0,0,0,0,0,0
OEM,8916259,2021,2021,1,4.7,0,0,0,0,0,0,0
OEM,8916265,2021,2021,1.5,7.3,0,0,0,0,0,0,0
OEM,8916267,2021,2021,1.7,11.2,0,0,0,0,0,0,0
OEM,8916270,2021,2021,1.2,5.2,0,0,0,0,0,0,0
OEM,8916280,2021,2021,1.1,4.3,0,0,0,0,0,0,0
OEM,8916295,2021,2021,1.1,4.9,0,0,0,0,0,0,0
OEM,8916396,2021,2021,1.6,7,0,0,0,0,0,0,0
OEM,8916394,2021,2021,1.8,6.2,0,0,0,0,0,0,0
OEM,8916318,2021,2021,1.8,5.8,0,0,0,0,0,0,0
OEM,8916376,2021,2021,1.4,6.9,0,0,0,0,0,0,0
OEM,8916382,2021,2021,2,7,0,0,0,0,0,0,0
OEM,8916383,2021,2021,2.3,8.3,0,0,0,0,0,0,0
OEM,10115886,2021,2021,2.7,15.7,0,0,0,0,0,0,0
OEM,9620566,2021,2021,1.1,11.3,0,0,0,0,0,0,0
OEM,8916081,2021,2021,1.2,5,0,0,0,0,0,0,0
OEM,10116268,2021,2021,1.3,6.2,0,0,0,0,0,0,0
OEM,10110434,2021,2021,1.1,6.4,0,0,0,0,0,0,0
OEM,6533729,2021,2021,1,5.4,0,0,0,0,0,0,0
OEM,10115890,2021,2021,1,6.6,0,0,0,0,0,0,0
OEM,8916115,2021,2021,1.2,6.5,0,0,0,0,0,0,0
OEM,10117409,2021,2021,1,5.7,0,0,0,0,0,0,0
OEM,8916152,2021,2021,1.4,10.9,0,0,0,0,0,0,0
OEM,8916156,2021,2021,1.1,5.6,0,0,0,0,0,0,0
OEM,8915984,2021,2021,1.2,4,0,0,0,0,0,0,0
OEM,8915991,2021,2021,2.8,7.3,0,0,0,0,0,0,0
OEM,8915992,2021,2021,1.3,7.2,0,0,0,0,0,0,0
OEM,8915993,2021,2021,1,3.8,0,0,0,0,0,0,0
OEM,8915997,2021,2021,1.4,5.7,0,0,0,0,0,0,0
OEM,10115881,2021,2021,1.6,7.1,0,0,0,0,0,0,0
OEM,5761846,2021,2021,1031,16353,0,0,0,0,0,0,1
OEM,9983370,2021,2021,1.2,8,0,0,0,0,0,0,0
OEM,8982480,2021,2021,351,3723,0,0,0,0,0,0,1
OEM,10110981,2021,2021,1.2,13.3,0,0,0,0,0,0,0
OEM,5807640,2021,2021,45,440,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5807859,2021,2021,22,252,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5808100,2021,2021,11,1378,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5808101,2021,2021,189,2422,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5808107,2021,2021,270,3572,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5713886,2021,2021,639,6897,0,0,0,0,0,0,1
OEM,5714190,2021,2021,808,11450,0,0,0,0,0,0,1
OEM,5760450,2021,2021,485,5549,0,0,0,0,0,0,0
OEM,5714170,2021,2021,1484,21561,0,0,0,0,0,0,1
OEM,5714242,2021,2021,157,2502,0,0,0,0,0,0,1
OEM,5757902,2021,2021,1262,18488,0,0,0,0,0,0,1
OEM,5756975,2021,2021,1026,20486,0,0,0,0,0,0,1
OEM,5713840,2021,2021,266,3669,0,0,0,0,0,0,1
OEM,5760411,2021,2021,1635,28705,0,0,0,0,0,0,1
OEM,5760492,2021,2021,60,597,0,0,0,0,0,0,0
OEM,5760523,2021,2021,990,14908,0,0,0,0,0,0,1
OEM,5761535,2021,2021,206,3349,0,0,0,0,0,0,1
OEM,5757578,2021,2021,950,15697,0,0,0,0,0,0,1
OEM,5758381,2021,2021,212,2761,0,0,0,0,0,0,0
OEM,5757609,2021,2021,963,15271,0,0,0,0,0,0,1
OEM,5759739,2021,2021,1160,17097,0,0,0,0,0,0,1
OEM,5759443,2021,2021,1643,29180,0,0,0,0,0,0,1
OEM,5760004,2021,2021,1192,16110,0,0,0,0,0,0,1
OEM,8984044,2021,2021,1294,12489,0,0,0,0,0,0,1
OEM,9560092,2021,2021,108,1122,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560096,2021,2021,3,8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560072,2021,2021,2,3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560079,2021,2021,493,4707,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850022,2021,2021,2588,28004,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850023,2021,2021,5,27,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850024,2021,2021,4,23,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850025,2021,2021,5,27,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5759509,2021,2021,781,13514,0,0,0,0,0,0,1
OEM,5760736,2021,2021,1708,26116,0,0,0,0,0,0,1
OEM,5713834,2021,2021,349,5408,0,0,0,0,0,0,1
OEM,5713854,2021,2021,127,1711,0,0,0,0,0,0,1
OEM,5713941,2021,2021,472,6668,0,0,0,0,0,0,1
OEM,5732169,2021,2021,1499,23387,0,0,0,0,0,0,1
OEM,5714184,2021,2021,2200,21917,0,0,0,0,0,0,1
OEM,5714203,2021,2021,522,8269,0,0,0,0,0,0,1
OEM,5713868,2021,2021,773,7804,0,0,0,0,0,0,1
OEM,8926902,2021,2021,1.43,7.9,0,0,0,0,0,0,0
OEM,8926910,2021,2021,383.55,4256.3,0,0,0,0,0,0,1
OEM,8926913,2021,2021,2.61,25.7,0,0,0,0,0,0,0
OEM,8926936,2021,2021,256.5,2757.6,0,0,0,0,0,0,1
OEM,8926943,2021,2021,9.17,91.6,0,0,0,0,0,0,0
OEM,8926944,2021,2021,0.8,5.1,0,0,0,0,0,0,0
OEM,8926945,2021,2021,44.1,485.3,0,0,0,0,0,0,0
OEM,8926950,2021,2021,7.22,70,0,0,0,0,0,0,0
OEM,8926951,2021,2021,199.23,1602.9,0,0,0,0,0,0,1
OEM,8926953,2021,2021,2.02,8.9,0,0,0,0,0,0,0
OEM,8926954,2021,2021,119.1,1294.7,0,0,0,0,0,0,1
OEM,8926956,2021,2021,4.27,39.1,0,0,0,0,0,0,0
OEM,8926957,2021,2021,0.92,5.7,0,0,0,0,0,0,0
OEM,8926959,2021,2021,790.75,7038.8,0,0,0,0,0,0,1
OEM,8926960,2021,2021,0.83,4.7,0,0,0,0,0,0,0
OEM,8926963,2021,2021,56.02,692.7,0,0,0,0,0,0,1
OEM,8926981,2021,2021,18.53,182.6,0,0,0,0,0,0,0
OEM,5760889,2021,2021,1628,17220,0,0,0,0,0,0,1
OEM,5729139,2021,2021,151,2262,0,0,0,0,0,0,1
OEM,9880444,2021,2021,55,421,0,0,0,0,0,0,0
OEM,5714157,2021,2021,384,5709,0,0,0,0,0,0,1
OEM,5714158,2021,2021,1133,15830,0,0,0,0,0,0,1
OEM,5714165,2021,2021,450,6738,0,0,0,0,0,0,1
OEM,8926770,2021,2021,1.02,4.5,0,0,0,0,0,0,0
OEM,8926776,2021,2021,3.26,31.9,0,0,0,0,0,0,0
OEM,8926787,2021,2021,6.13,91.4,0,0,0,0,0,0,0
OEM,5714039,2021,2021,141,1556,0,0,0,0,0,0,1
OEM,5714041,2021,2021,850,14604,0,0,0,0,0,0,1
OEM,5761623,2021,2021,925,15497,0,0,0,0,0,0,1
OEM,9529232,2021,2021,895,7238,0,0,0,0,0,0,1
OEM,8984145,2021,2021,335,3721,0,0,0,0,0,0,1
OEM,5761492,2021,2021,1364,21659,0,0,0,0,0,0,1
OEM,5758949,2021,2021,1900,26541,0,0,0,0,0,0,0
OEM,10023282,2021,2021,3.21,13,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8927182,2021,2021,1.25,6.1,0,0,0,0,0,0,0
OEM,8927198,2021,2021,1.95,10.4,0,0,0,0,0,0,0
OEM,8927231,2021,2021,1.46,5.5,0,0,0,0,0,0,0
OEM,8405573,2021,2021,660.1,10720.5,0,0,0,0,0,0,1
OEM,10027944,2021,2021,1.1,6.7,0,0,0,0,0,0,0
OEM,8815657,2021,2021,1.4,5.8,0,0,0,0,0,0,0
OEM,8815663,2021,2021,2.7,18.5,0,0,0,0,0,0,0
OEM,8815670,2021,2021,2.4,20.7,0,0,0,0,0,0,0
OEM,8816574,2021,2021,32,366.6,0,0,0,0,0,0,0
OEM,8816387,2021,2021,3,22.7,0,0,0,0,0,0,0
OEM,8815696,2021,2021,1.9,7.9,0,0,0,0,0,0,0
OEM,8815700,2021,2021,1.7,6.5,0,0,0,0,0,0,0
OEM,8815702,2021,2021,2,8,0,0,0,0,0,0,0
OEM,8815706,2021,2021,2.5,11.1,0,0,0,0,0,0,0
OEM,8815838,2021,2021,1.9,17.3,0,0,0,0,0,0,0
OEM,8815839,2021,2021,2.1,17.4,0,0,0,0,0,0,0
OEM,8815840,2021,2021,2,17.9,0,0,0,0,0,0,0
OEM,8815841,2021,2021,2.3,17.4,0,0,0,0,0,0,0
OEM,8815842,2021,2021,2.3,17.9,0,0,0,0,0,0,0
OEM,8815843,2021,2021,1.8,17.8,0,0,0,0,0,0,0
OEM,8815844,2021,2021,1.9,16.7,0,0,0,0,0,0,0
OEM,8815845,2021,2021,2.1,16.8,0,0,0,0,0,0,0
OEM,8815852,2021,2021,1,4.7,0,0,0,0,0,0,0
OEM,10091013,2021,2021,1.4,8.6,0,0,0,0,0,0,0
OEM,9832716,2021,2021,1,5.2,0,0,0,0,0,0,0
OEM,5738285,2021,2021,659,6514,0,0,0,0,0,0,1
OEM,8815467,2021,2021,3.9,35.2,0,0,0,0,0,0,0
OEM,8815468,2021,2021,1.7,11.3,0,0,0,0,0,0,0
OEM,8815470,2021,2021,1.3,4.8,0,0,0,0,0,0,0
OEM,8815478,2021,2021,1.8,6.8,0,0,0,0,0,0,0
OEM,8815480,2021,2021,2,12.8,0,0,0,0,0,0,0
OEM,8815482,2021,2021,1.4,5.5,0,0,0,0,0,0,0
OEM,8815484,2021,2021,5.5,52.7,0,0,0,0,0,0,0
OEM,8815485,2021,2021,1.7,5.9,0,0,0,0,0,0,0
OEM,8815489,2021,2021,1.7,8.1,0,0,0,0,0,0,0
OEM,8815492,2021,2021,2.2,5.6,0,0,0,0,0,0,0
OEM,8815498,2021,2021,8.5,95.8,0,0,0,0,0,0,0
OEM,8815502,2021,2021,2.1,10.9,0,0,0,0,0,0,0
OEM,8815507,2021,2021,1,3.6,0,0,0,0,0,0,0
OEM,8815509,2021,2021,1.4,11.5,0,0,0,0,0,0,0
OEM,8815510,2021,2021,1,4.1,0,0,0,0,0,0,0
OEM,8815512,2021,2021,182.5,1883.7,0,0,0,0,0,0,1
OEM,8815518,2021,2021,2,9.6,0,0,0,0,0,0,0
OEM,8815521,2021,2021,1.8,8.3,0,0,0,0,0,0,0
OEM,8815522,2021,2021,1.8,14.2,0,0,0,0,0,0,0
OEM,8815523,2021,2021,3.3,32.6,0,0,0,0,0,0,0
OEM,8815527,2021,2021,1.2,4.8,0,0,0,0,0,0,0
OEM,8815528,2021,2021,2,20.5,0,0,0,0,0,0,0
OEM,8815565,2021,2021,3.3,25.5,0,0,0,0,0,0,0
OEM,8815529,2021,2021,1.6,4.9,0,0,0,0,0,0,0
OEM,8816151,2021,2021,2.5,5.8,0,0,0,0,0,0,0
OEM,8816158,2021,2021,1.2,6.8,0,0,0,0,0,0,0
OEM,8816159,2021,2021,3,37.5,0,0,0,0,0,0,0
OEM,8816160,2021,2021,1.2,6.4,0,0,0,0,0,0,0
OEM,8816163,2021,2021,1.2,7.8,0,0,0,0,0,0,0
OEM,8816184,2021,2021,1,5.5,0,0,0,0,0,0,0
OEM,8816185,2021,2021,1,4.3,0,0,0,0,0,0,0
OEM,8816281,2021,2021,1.3,5.8,0,0,0,0,0,0,0
OEM,8815623,2021,2021,1.4,6.9,0,0,0,0,0,0,0
OEM,8815629,2021,2021,1.1,7,0,0,0,0,0,0,0
OEM,8815630,2021,2021,1.7,7.3,0,0,0,0,0,0,0
OEM,8959571,2021,2021,551.5,5101.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10092749,2021,2021,1,10.5,0,0,0,0,0,0,0
OEM,10092752,2021,2021,1,8.2,0,0,0,0,0,0,0
OEM,63007959,2021,2021,2523,22567,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008004,2021,2021,1958,18980,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008025,2021,2021,509,5159,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007999,2021,2021,1005,10337,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008015,2021,2021,3706,33968,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007991,2021,2021,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007988,2021,2021,995,10816,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007989,2021,2021,4,13,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008028,2021,2021,9,36,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007992,2021,2021,1479,14152,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007522,2021,2021,333,3971,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007448,2021,2021,1243,12133,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006522,2021,2021,3,21,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007904,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006483,2021,2021,358,4401,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007710,2021,2021,564,6579,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560103,2021,2021,869,9350,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560119,2021,2021,4,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560129,2021,2021,299,2562,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560137,2021,2021,279,2797,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560138,2021,2021,2323,22887,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560139,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
